r0,p0,y0,r1,p1,y1,r2,p2,y2,r3,p3,y3,r4,p4,y4,r5,p5,y5,r6,p6,y6,r7,p7,y7,r8,p8,y8,r9,p9,y9,r10,p10,y10,r11,p11,y11,r12,p12,y12,r13,p13,y13,r14,p14,y14,r15,p15,y15,r16,p16,y16,r17,p17,y17,r18,p18,y18,r19,p19,y19,target
-1.444042,-0.009979,-1.221167,-1.444173,-0.009999,-1.221484,-1.444292,-0.010050,-1.221444,-1.444389,-0.010126,-1.221656,-1.444479,-0.010213,-1.221572,-1.444541,-0.010327,-1.221676,-1.444576,-0.010408,-1.221592,-1.444595,-0.010487,-1.221781,-1.444594,-0.010530,-1.221718,-1.444585,-0.010551,-1.221851,-1.444548,-0.010537,-1.221844,-1.444506,-0.010479,-1.222001,-1.444439,-0.010376,-1.222051,-1.444394,-0.010253,-1.222367,-1.444381,-0.010114,-1.222445,-1.444394,-0.009966,-1.222700,-1.444441,-0.009799,-1.222759,-1.444545,-0.009632,-1.223007,-1.444656,-0.009461,-1.222991,-1.444758,-0.009300,-1.223187,4
-1.444862,-0.008457,-1.222867,-1.444709,-0.008361,-1.222912,-1.444525,-0.008295,-1.222799,-1.444322,-0.008239,-1.222799,-1.444083,-0.008201,-1.222751,-1.443801,-0.008189,-1.222600,-1.443510,-0.008201,-1.222623,-1.443215,-0.008231,-1.222671,-1.442925,-0.008299,-1.222755,-1.442664,-0.008374,-1.222892,-1.442410,-0.008459,-1.223068,-1.442168,-0.008567,-1.223236,-1.441929,-0.008693,-1.223470,-1.441697,-0.008811,-1.223657,-1.441474,-0.008946,-1.223929,-1.441276,-0.009067,-1.224321,-1.441083,-0.009168,-1.224621,-1.440879,-0.009255,-1.225099,-1.440681,-0.009318,-1.225351,-1.440525,-0.009364,-1.225642,4
-1.440655,-0.009169,-1.226716,-1.440792,-0.009085,-1.226711,-1.440944,-0.008996,-1.226672,-1.441106,-0.008889,-1.226610,-1.441247,-0.008768,-1.226632,-1.441391,-0.008653,-1.226538,-1.441535,-0.008517,-1.226540,-1.441690,-0.008393,-1.226436,-1.441839,-0.008261,-1.226474,-1.441978,-0.008138,-1.226384,-1.442084,-0.008025,-1.226436,-1.442159,-0.007910,-1.226365,-1.442216,-0.007814,-1.226411,-1.442262,-0.007719,-1.226368,-1.442296,-0.007621,-1.226358,-1.442337,-0.007522,-1.226368,-1.442369,-0.007426,-1.226394,-1.442394,-0.007336,-1.226420,-1.442422,-0.007245,-1.226449,-1.442421,-0.007152,-1.226469,4
-1.442297,-0.006904,-1.226099,-1.442282,-0.006889,-1.225964,-1.442267,-0.006871,-1.225822,-1.442249,-0.006867,-1.225678,-1.442233,-0.006874,-1.225522,-1.442198,-0.006880,-1.225360,-1.442147,-0.006888,-1.225217,-1.442080,-0.006895,-1.225077,-1.442013,-0.006891,-1.224969,-1.441937,-0.006887,-1.224872,-1.441874,-0.006891,-1.224789,-1.441827,-0.006888,-1.224730,-1.441780,-0.006889,-1.224678,-1.441734,-0.006889,-1.224625,-1.441674,-0.006909,-1.224549,-1.441608,-0.006939,-1.224468,-1.441533,-0.006966,-1.224374,-1.441479,-0.006999,-1.224281,-1.441439,-0.007028,-1.224182,-1.441408,-0.007049,-1.224087,4
-1.440895,-0.007237,-1.223480,-1.440770,-0.007268,-1.223382,-1.440651,-0.007281,-1.223291,-1.440556,-0.007307,-1.223205,-1.440459,-0.007337,-1.223119,-1.440397,-0.007362,-1.223045,-1.440346,-0.007380,-1.222967,-1.440321,-0.007389,-1.222881,-1.440313,-0.007380,-1.222786,-1.440311,-0.007364,-1.222677,-1.440331,-0.007349,-1.222525,-1.440370,-0.007309,-1.222360,-1.440418,-0.007255,-1.222164,-1.440468,-0.007188,-1.221941,-1.440511,-0.007109,-1.221674,-1.440538,-0.007028,-1.221374,-1.440552,-0.006938,-1.221036,-1.440555,-0.006815,-1.220693,-1.440530,-0.006700,-1.220329,-1.440469,-0.006578,-1.219965,4
-1.439206,-0.005840,-1.218428,-1.438946,-0.005739,-1.218363,-1.438714,-0.005667,-1.218352,-1.438502,-0.005628,-1.218376,-1.438314,-0.005606,-1.218441,-1.438143,-0.005616,-1.218542,-1.438008,-0.005661,-1.218680,-1.437908,-0.005722,-1.218859,-1.437836,-0.005807,-1.219056,-1.437791,-0.005907,-1.219288,-1.437747,-0.006002,-1.219545,-1.437730,-0.006115,-1.219831,-1.437747,-0.006265,-1.220124,-1.437752,-0.006398,-1.220433,-1.437739,-0.006521,-1.220760,-1.437743,-0.006660,-1.221084,-1.437781,-0.006807,-1.221415,-1.437832,-0.006955,-1.221752,-1.437892,-0.007105,-1.222085,-1.437971,-0.007255,-1.222413,4
-1.438403,-0.007935,-1.223793,-1.438486,-0.007969,-1.223911,-1.438553,-0.007996,-1.223994,-1.438606,-0.008006,-1.224040,-1.438621,-0.007990,-1.224046,-1.438617,-0.007963,-1.224015,-1.438580,-0.007915,-1.223939,-1.438526,-0.007849,-1.223827,-1.438459,-0.007769,-1.223678,-1.438416,-0.007677,-1.223512,-1.438401,-0.007578,-1.223324,-1.438403,-0.007451,-1.223130,-1.438403,-0.007320,-1.222920,-1.438418,-0.007194,-1.222708,-1.438432,-0.007062,-1.222503,-1.438445,-0.006912,-1.222324,-1.438463,-0.006755,-1.222170,-1.438490,-0.006616,-1.222042,-1.438514,-0.006480,-1.221945,-1.438497,-0.006349,-1.221872,4
-1.437872,-0.005854,-1.221891,-1.437749,-0.005818,-1.221983,-1.437638,-0.005794,-1.222076,-1.437559,-0.005780,-1.222187,-1.437497,-0.005769,-1.222308,-1.437452,-0.005774,-1.222418,-1.437397,-0.005778,-1.222527,-1.437359,-0.005795,-1.222627,-1.437324,-0.005812,-1.222706,-1.437308,-0.005848,-1.222856,-1.437298,-0.005872,-1.222876,-1.437308,-0.005905,-1.222980,-1.437311,-0.005922,-1.222947,-1.437319,-0.005940,-1.223033,-1.437326,-0.005950,-1.222928,-1.437315,-0.005964,-1.222950,-1.437302,-0.005978,-1.222788,-1.437282,-0.005992,-1.222757,-1.437250,-0.006012,-1.222549,-1.437232,-0.006012,-1.222465,4
-1.437402,-0.005702,-1.222379,-1.437463,-0.005650,-1.222427,-1.437548,-0.005628,-1.222658,-1.437648,-0.005634,-1.222711,-1.437728,-0.005668,-1.222850,-1.437762,-0.005713,-1.222883,-1.437752,-0.005781,-1.223057,-1.437707,-0.005867,-1.223163,-1.437580,-0.005944,-1.223208,-1.437435,-0.006025,-1.223457,-1.437281,-0.006097,-1.223552,-1.437135,-0.006153,-1.223766,-1.436984,-0.006181,-1.223924,-1.436842,-0.006191,-1.224266,-1.436740,-0.006184,-1.224509,-1.436689,-0.006148,-1.224918,-1.436712,-0.006101,-1.225225,-1.436785,-0.006041,-1.225722,-1.436887,-0.005964,-1.226032,-1.436959,-0.005891,-1.226410,4
-1.437407,-0.005495,-1.227714,-1.437476,-0.005424,-1.227771,-1.437525,-0.005337,-1.227926,-1.437553,-0.005266,-1.227944,-1.437540,-0.005203,-1.227995,-1.437503,-0.005148,-1.227983,-1.437446,-0.005126,-1.227945,-1.437367,-0.005111,-1.227895,-1.437275,-0.005111,-1.227859,-1.437153,-0.005134,-1.227799,-1.437037,-0.005196,-1.227673,-1.436901,-0.005271,-1.227614,-1.436770,-0.005363,-1.227525,-1.436632,-0.005479,-1.227491,-1.436468,-0.005596,-1.227582,-1.436275,-0.005708,-1.227570,-1.436036,-0.005822,-1.227688,-1.435810,-0.005940,-1.227713,-1.435566,-0.006051,-1.227838,-1.435340,-0.006161,-1.227875,4
-1.434691,-0.006256,-1.228535,-1.434723,-0.006192,-1.228695,-1.434792,-0.006113,-1.228773,-1.434883,-0.006025,-1.228945,-1.434994,-0.005918,-1.229000,-1.435113,-0.005798,-1.229145,-1.435254,-0.005666,-1.229165,-1.435387,-0.005536,-1.229165,-1.435511,-0.005410,-1.229143,-1.435636,-0.005307,-1.229091,-1.435764,-0.005201,-1.229036,-1.435889,-0.005119,-1.228957,-1.436001,-0.005051,-1.228864,-1.436095,-0.005000,-1.228760,-1.436160,-0.004974,-1.228649,-1.436198,-0.004961,-1.228546,-1.436179,-0.004964,-1.228449,-1.436116,-0.004969,-1.228361,-1.436027,-0.004970,-1.228287,-1.435944,-0.004969,-1.228226,4
-1.435632,-0.004839,-1.227802,-1.435648,-0.004771,-1.227723,-1.435687,-0.004688,-1.227627,-1.435725,-0.004586,-1.227538,-1.435758,-0.004475,-1.227460,-1.435749,-0.004376,-1.227326,-1.435698,-0.004279,-1.227205,-1.435599,-0.004193,-1.227060,-1.435461,-0.004106,-1.226931,-1.435287,-0.004018,-1.226810,-1.435103,-0.003937,-1.226756,-1.434941,-0.003860,-1.226699,-1.434793,-0.003803,-1.226691,-1.434680,-0.003787,-1.226677,-1.434585,-0.003778,-1.226672,-1.434532,-0.003796,-1.226702,-1.434479,-0.003837,-1.226770,-1.434448,-0.003906,-1.226844,-1.434409,-0.003999,-1.226954,-1.434392,-0.004110,-1.227043,4
-1.434342,-0.004838,-1.227689,-1.434372,-0.004939,-1.227829,-1.434396,-0.005037,-1.227917,-1.434421,-0.005124,-1.227998,-1.434420,-0.005211,-1.228030,-1.434431,-0.005288,-1.228092,-1.434450,-0.005359,-1.228076,-1.434497,-0.005416,-1.227946,-1.434541,-0.005465,-1.227889,-1.434596,-0.005504,-1.227728,-1.434647,-0.005522,-1.227628,-1.434701,-0.005524,-1.227405,-1.434733,-0.005518,-1.227290,-1.434755,-0.005495,-1.227113,-1.434786,-0.005466,-1.226995,-1.434804,-0.005427,-1.226830,-1.434813,-0.005381,-1.226720,-1.434813,-0.005332,-1.226618,-1.434805,-0.005273,-1.226531,-1.434771,-0.005224,-1.226457,4
-1.434393,-0.004962,-1.226267,-1.434304,-0.004940,-1.226300,-1.434234,-0.004921,-1.226341,-1.434174,-0.004899,-1.226405,-1.434134,-0.004881,-1.226488,-1.434092,-0.004852,-1.226582,-1.434050,-0.004845,-1.226696,-1.434009,-0.004856,-1.226798,-1.433958,-0.004865,-1.226886,-1.433907,-0.004876,-1.227018,-1.433867,-0.004890,-1.227145,-1.433840,-0.004910,-1.227301,-1.433805,-0.004939,-1.227409,-1.433792,-0.004962,-1.227561,-1.433773,-0.004992,-1.227674,-1.433764,-0.005033,-1.227805,-1.433761,-0.005068,-1.227914,-1.433740,-0.005113,-1.228014,-1.433708,-0.005167,-1.228097,-1.433668,-0.005227,-1.228169,4
-1.433335,-0.005546,-1.228165,-1.433310,-0.005585,-1.228068,-1.433265,-0.005616,-1.228074,-1.433206,-0.005638,-1.228057,-1.433154,-0.005663,-1.228052,-1.433110,-0.005678,-1.228010,-1.433101,-0.005684,-1.227999,-1.433124,-0.005665,-1.227957,-1.433168,-0.005624,-1.227969,-1.433213,-0.005585,-1.227953,-1.433253,-0.005531,-1.227956,-1.433302,-0.005475,-1.227981,-1.433354,-0.005407,-1.227971,-1.433414,-0.005332,-1.227951,-1.433501,-0.005241,-1.227927,-1.433578,-0.005160,-1.227871,-1.433661,-0.005056,-1.227801,-1.433744,-0.004944,-1.227717,-1.433831,-0.004825,-1.227611,-1.433929,-0.004705,-1.227492,4
-1.434316,-0.004138,-1.226672,-1.434291,-0.004084,-1.226465,-1.434261,-0.004029,-1.226365,-1.434205,-0.003982,-1.226196,-1.434135,-0.003939,-1.226124,-1.434052,-0.003890,-1.225976,-1.433946,-0.003864,-1.225924,-1.433822,-0.003846,-1.225793,-1.433692,-0.003836,-1.225776,-1.433527,-0.003835,-1.225675,-1.433357,-0.003855,-1.225616,-1.433159,-0.003882,-1.225526,-1.432973,-0.003917,-1.225566,-1.432810,-0.003944,-1.225596,-1.432631,-0.003970,-1.225544,-1.432475,-0.003992,-1.225605,-1.432336,-0.004020,-1.225570,-1.432246,-0.004044,-1.225652,-1.432168,-0.004059,-1.225640,-1.432116,-0.004082,-1.225693,4
-1.431964,-0.004321,-1.225797,-1.431907,-0.004354,-1.225785,-1.431885,-0.004380,-1.225814,-1.431902,-0.004387,-1.225817,-1.431965,-0.004383,-1.225825,-1.432041,-0.004379,-1.225839,-1.432121,-0.004372,-1.225878,-1.432208,-0.004362,-1.225890,-1.432286,-0.004364,-1.225907,-1.432377,-0.004385,-1.225882,-1.432472,-0.004440,-1.225840,-1.432542,-0.004529,-1.225766,-1.432591,-0.004619,-1.225721,-1.432588,-0.004722,-1.225623,-1.432544,-0.004840,-1.225585,-1.432458,-0.004956,-1.225496,-1.432350,-0.005084,-1.225392,-1.432223,-0.005195,-1.225353,-1.432077,-0.005297,-1.225395,-1.431921,-0.005380,-1.225445,4
-1.431228,-0.005540,-1.226320,-1.431196,-0.005545,-1.226420,-1.431201,-0.005544,-1.226557,-1.431214,-0.005530,-1.226580,-1.431211,-0.005522,-1.226647,-1.431187,-0.005519,-1.226672,-1.431176,-0.005503,-1.226693,-1.431165,-0.005472,-1.226729,-1.431193,-0.005437,-1.226748,-1.431213,-0.005382,-1.226769,-1.431231,-0.005328,-1.226784,-1.431236,-0.005292,-1.226809,-1.431226,-0.005268,-1.226813,-1.431185,-0.005242,-1.226896,-1.431118,-0.005233,-1.226898,-1.431036,-0.005251,-1.226972,-1.430958,-0.005299,-1.226962,-1.430859,-0.005370,-1.226997,-1.430741,-0.005445,-1.226978,-1.430594,-0.005540,-1.227019,4
-1.429408,-0.006102,-1.227075,-1.429246,-0.006205,-1.227070,-1.429100,-0.006316,-1.227124,-1.428971,-0.006422,-1.227127,-1.428839,-0.006509,-1.227221,-1.428712,-0.006589,-1.227228,-1.428592,-0.006629,-1.227339,-1.428506,-0.006655,-1.227379,-1.428482,-0.006653,-1.227531,-1.428511,-0.006636,-1.227592,-1.428588,-0.006608,-1.227708,-1.428710,-0.006574,-1.227754,-1.428850,-0.006535,-1.227878,-1.429021,-0.006497,-1.227883,-1.429184,-0.006457,-1.227967,-1.429354,-0.006419,-1.227944,-1.429516,-0.006388,-1.227982,-1.429665,-0.006356,-1.227921,-1.429812,-0.006326,-1.227910,-1.429984,-0.006298,-1.227849,4
-1.430541,-0.006180,-1.227915,-1.430556,-0.006179,-1.227998,-1.430583,-0.006157,-1.228062,-1.430624,-0.006136,-1.228210,-1.430684,-0.006118,-1.228281,-1.430736,-0.006094,-1.228382,-1.430789,-0.006073,-1.228428,-1.430830,-0.006052,-1.228504,-1.430848,-0.006032,-1.228508,-1.430855,-0.006037,-1.228517,-1.430838,-0.006043,-1.228462,-1.430804,-0.006045,-1.228372,-1.430734,-0.006037,-1.228304,-1.430652,-0.006043,-1.228220,-1.430558,-0.006058,-1.228134,-1.430460,-0.006092,-1.228074,-1.430374,-0.006132,-1.227991,-1.430289,-0.006187,-1.227981,-1.430215,-0.006243,-1.227918,-1.430143,-0.006308,-1.227926,4
-1.430159,-0.006907,-1.227959,-1.430231,-0.007012,-1.227998,-1.430289,-0.007115,-1.228075,-1.430348,-0.007216,-1.228100,-1.430387,-0.007326,-1.228147,-1.430407,-0.007432,-1.228139,-1.430413,-0.007539,-1.228143,-1.430439,-0.007628,-1.228117,-1.430485,-0.007713,-1.228031,-1.430530,-0.007778,-1.227978,-1.430592,-0.007818,-1.227866,-1.430663,-0.007854,-1.227803,-1.430726,-0.007881,-1.227699,-1.430820,-0.007888,-1.227622,-1.430924,-0.007886,-1.227487,-1.431063,-0.007877,-1.227388,-1.431207,-0.007853,-1.227426,-1.431385,-0.007819,-1.227318,-1.431563,-0.007792,-1.227182,-1.431737,-0.007766,-1.227051,4
-1.432249,-0.007705,-1.226363,-1.432243,-0.007720,-1.226332,-1.432255,-0.007752,-1.226334,-1.432247,-0.007783,-1.226351,-1.432234,-0.007817,-1.226400,-1.432207,-0.007865,-1.226441,-1.432178,-0.007914,-1.226504,-1.432139,-0.007959,-1.226563,-1.432102,-0.008013,-1.226637,-1.432047,-0.008085,-1.226655,-1.431975,-0.008133,-1.226698,-1.431901,-0.008187,-1.226720,-1.431808,-0.008236,-1.226722,-1.431703,-0.008259,-1.226671,-1.431579,-0.008291,-1.226632,-1.431398,-0.008309,-1.226539,-1.431163,-0.008302,-1.226458,-1.430962,-0.008314,-1.226364,-1.430782,-0.008303,-1.226270,-1.430597,-0.008275,-1.226170,4
-1.429807,-0.008100,-1.225919,-1.429746,-0.008065,-1.225930,-1.429679,-0.008038,-1.225946,-1.429614,-0.008025,-1.225978,-1.429570,-0.008017,-1.226016,-1.429539,-0.007998,-1.226060,-1.429513,-0.007982,-1.226038,-1.429483,-0.007956,-1.226078,-1.429425,-0.007938,-1.226036,-1.429372,-0.007924,-1.226053,-1.429325,-0.007901,-1.226020,-1.429264,-0.007877,-1.226042,-1.429196,-0.007860,-1.225967,-1.429133,-0.007845,-1.225978,-1.429078,-0.007823,-1.225960,-1.429029,-0.007797,-1.225982,-1.428996,-0.007772,-1.226013,-1.428985,-0.007729,-1.226051,-1.428982,-0.007691,-1.226103,-1.428989,-0.007658,-1.226156,4
-1.429205,-0.007529,-1.226316,-1.429263,-0.007512,-1.226322,-1.429347,-0.007493,-1.226348,-1.429447,-0.007485,-1.226370,-1.429554,-0.007481,-1.226403,-1.429675,-0.007473,-1.226427,-1.429789,-0.007478,-1.226479,-1.429886,-0.007483,-1.226490,-1.429992,-0.007475,-1.226526,-1.430114,-0.007472,-1.226549,-1.430260,-0.007477,-1.226577,-1.430420,-0.007512,-1.226588,-1.430580,-0.007554,-1.226592,-1.430725,-0.007614,-1.226574,-1.430844,-0.007672,-1.226538,-1.430939,-0.007740,-1.226492,-1.430992,-0.007822,-1.226475,-1.431049,-0.007896,-1.226437,-1.431089,-0.007960,-1.226451,-1.431111,-0.008035,-1.226418,4
-1.431138,-0.008388,-1.226690,-1.431188,-0.008459,-1.226796,-1.431268,-0.008527,-1.226872,-1.431354,-0.008601,-1.226984,-1.431442,-0.008675,-1.227057,-1.431547,-0.008774,-1.227140,-1.431628,-0.008872,-1.227197,-1.431703,-0.008968,-1.227313,-1.431753,-0.009054,-1.227359,-1.431834,-0.009119,-1.227494,-1.431943,-0.009166,-1.227535,-1.432075,-0.009199,-1.227639,-1.432196,-0.009215,-1.227655,-1.432315,-0.009206,-1.227723,-1.432427,-0.009210,-1.227711,-1.432529,-0.009213,-1.227727,-1.432616,-0.009228,-1.227639,-1.432694,-0.009260,-1.227546,-1.432758,-0.009301,-1.227372,-1.432826,-0.009356,-1.227219,4
-1.432891,-0.009512,-1.225972,-1.432812,-0.009447,-1.225785,-1.432719,-0.009340,-1.225679,-1.432627,-0.009188,-1.225558,-1.432543,-0.008996,-1.225484,-1.432479,-0.008777,-1.225413,-1.432427,-0.008543,-1.225339,-1.432357,-0.008317,-1.225278,-1.432310,-0.008095,-1.225090,-1.432289,-0.007899,-1.225027,-1.432317,-0.007715,-1.224811,-1.432362,-0.007542,-1.224747,-1.432441,-0.007390,-1.224717,-1.432507,-0.007259,-1.224664,-1.432558,-0.007141,-1.224646,-1.432580,-0.007050,-1.224614,-1.432563,-0.006965,-1.224609,-1.432512,-0.006908,-1.224597,-1.432426,-0.006861,-1.224642,-1.432321,-0.006827,-1.224643,4
-1.431274,-0.007107,-1.224931,-1.431134,-0.007219,-1.225015,-1.431036,-0.007342,-1.225109,-1.430947,-0.007460,-1.225208,-1.430848,-0.007580,-1.225316,-1.430727,-0.007690,-1.225431,-1.430606,-0.007807,-1.225544,-1.430476,-0.007926,-1.225652,-1.430364,-0.008030,-1.225767,-1.430287,-0.008120,-1.225876,-1.430244,-0.008193,-1.225985,-1.430225,-0.008244,-1.226098,-1.430235,-0.008268,-1.226210,-1.430265,-0.008268,-1.226333,-1.430326,-0.008240,-1.226455,-1.430402,-0.008193,-1.226562,-1.430502,-0.008138,-1.226651,-1.430622,-0.008074,-1.226714,-1.430785,-0.008005,-1.226751,-1.430950,-0.007914,-1.226766,4
-1.431517,-0.007264,-1.226553,-1.431502,-0.007143,-1.226507,-1.431469,-0.007028,-1.226462,-1.431433,-0.006920,-1.226418,-1.431406,-0.006826,-1.226388,-1.431381,-0.006714,-1.226380,-1.431356,-0.006610,-1.226382,-1.431330,-0.006515,-1.226395,-1.431295,-0.006423,-1.226410,-1.431249,-0.006335,-1.226410,-1.431190,-0.006253,-1.226401,-1.431109,-0.006166,-1.226371,-1.431000,-0.006093,-1.226311,-1.430881,-0.006034,-1.226229,-1.430743,-0.005984,-1.226136,-1.430594,-0.005925,-1.226033,-1.430453,-0.005885,-1.225925,-1.430320,-0.005853,-1.225811,-1.430181,-0.005827,-1.225697,-1.430049,-0.005801,-1.225587,4
-1.429202,-0.005791,-1.225067,-1.429078,-0.005788,-1.225020,-1.428981,-0.005780,-1.224977,-1.428914,-0.005781,-1.224937,-1.428874,-0.005799,-1.224881,-1.428862,-0.005821,-1.224817,-1.428868,-0.005836,-1.224746,-1.428889,-0.005855,-1.224669,-1.428900,-0.005883,-1.224580,-1.428935,-0.005910,-1.224490,-1.428971,-0.005942,-1.224402,-1.428993,-0.005974,-1.224308,-1.428997,-0.006006,-1.224221,-1.429005,-0.006040,-1.224150,-1.429002,-0.006077,-1.224082,-1.429001,-0.006116,-1.224030,-1.429011,-0.006162,-1.223988,-1.429041,-0.006208,-1.223954,-1.429097,-0.006254,-1.223939,-1.429163,-0.006303,-1.223922,4
-1.429927,-0.006411,-1.223767,-1.430086,-0.006403,-1.223694,-1.430240,-0.006384,-1.223601,-1.430389,-0.006349,-1.223509,-1.430514,-0.006294,-1.223414,-1.430617,-0.006238,-1.223309,-1.430713,-0.006168,-1.223217,-1.430796,-0.006102,-1.223121,-1.430868,-0.006032,-1.223027,-1.430916,-0.005970,-1.222936,-1.430933,-0.005895,-1.222854,-1.430882,-0.005818,-1.222769,-1.430769,-0.005754,-1.222697,-1.430624,-0.005684,-1.222645,-1.430456,-0.005617,-1.222611,-1.430301,-0.005547,-1.222602,-1.430140,-0.005483,-1.222613,-1.429954,-0.005424,-1.222639,-1.429773,-0.005368,-1.222677,-1.429611,-0.005300,-1.222757,4
-1.428975,-0.005052,-1.223455,-1.428911,-0.005010,-1.223569,-1.428829,-0.004974,-1.223655,-1.428747,-0.004940,-1.223734,-1.428683,-0.004901,-1.223819,-1.428600,-0.004868,-1.223876,-1.428505,-0.004829,-1.223905,-1.428422,-0.004779,-1.223933,-1.428360,-0.004733,-1.223943,-1.428318,-0.004669,-1.223952,-1.428277,-0.004612,-1.223963,-1.428242,-0.004563,-1.223967,-1.428209,-0.004514,-1.223977,-1.428184,-0.004454,-1.223993,-1.428162,-0.004399,-1.224009,-1.428131,-0.004340,-1.224027,-1.428099,-0.004280,-1.224077,-1.428064,-0.004210,-1.224086,-1.428029,-0.004148,-1.224131,-1.427977,-0.004067,-1.224117,4
-1.427712,-0.003572,-1.224062,-1.427711,-0.003497,-1.224067,-1.427733,-0.003430,-1.224052,-1.427779,-0.003380,-1.224127,-1.427843,-0.003333,-1.224155,-1.427915,-0.003301,-1.224261,-1.427997,-0.003271,-1.224356,-1.428056,-0.003260,-1.224510,-1.428119,-0.003274,-1.224633,-1.428209,-0.003302,-1.224834,-1.428281,-0.003343,-1.224976,-1.428313,-0.003406,-1.225151,-1.428252,-0.003495,-1.225290,-1.428154,-0.003616,-1.225491,-1.427989,-0.003743,-1.225632,-1.427782,-0.003865,-1.225845,-1.427601,-0.004004,-1.225994,-1.427462,-0.004147,-1.226223,-1.427357,-0.004290,-1.226397,-1.427273,-0.004421,-1.226648,4
-1.427731,-0.005159,-1.227675,-1.427833,-0.005246,-1.227687,-1.427922,-0.005323,-1.227702,-1.428045,-0.005403,-1.227582,-1.428198,-0.005446,-1.227454,-1.428350,-0.005438,-1.227221,-1.428465,-0.005383,-1.226974,-1.428566,-0.005296,-1.226666,-1.428688,-0.005176,-1.226417,-1.428854,-0.005051,-1.226090,-1.429050,-0.004908,-1.225790,-1.429254,-0.004762,-1.225460,-1.429463,-0.004609,-1.225193,-1.429646,-0.004474,-1.224877,-1.429779,-0.004359,-1.224650,-1.429853,-0.004254,-1.224355,-1.429845,-0.004173,-1.224110,-1.429764,-0.004105,-1.223829,-1.429664,-0.004035,-1.223638,-1.429562,-0.003974,-1.223413,4
-1.429441,-0.003478,-1.222773,-1.429381,-0.003329,-1.222782,-1.429320,-0.003159,-1.222852,-1.429270,-0.002976,-1.222939,-1.429217,-0.002752,-1.223055,-1.429189,-0.002511,-1.223202,-1.429170,-0.002282,-1.223306,-1.429150,-0.002072,-1.223418,-1.429151,-0.001870,-1.223479,-1.429139,-0.001693,-1.223551,-1.429130,-0.001550,-1.223590,-1.429150,-0.001418,-1.223651,-1.429193,-0.001337,-1.223692,-1.429222,-0.001274,-1.223726,-1.429221,-0.001227,-1.223792,-1.429200,-0.001216,-1.223872,-1.429148,-0.001233,-1.223986,-1.429080,-0.001287,-1.224117,-1.429004,-0.001371,-1.224245,-1.428931,-0.001483,-1.224420,4
-1.428231,-0.002365,-1.225358,-1.428159,-0.002551,-1.225497,-1.428136,-0.002734,-1.225621,-1.428147,-0.002918,-1.225715,-1.428189,-0.003096,-1.225789,-1.428214,-0.003239,-1.225846,-1.428254,-0.003342,-1.225900,-1.428304,-0.003430,-1.225945,-1.428361,-0.003498,-1.225971,-1.428409,-0.003555,-1.225985,-1.428453,-0.003577,-1.225982,-1.428491,-0.003589,-1.225960,-1.428511,-0.003566,-1.225935,-1.428511,-0.003520,-1.225910,-1.428491,-0.003464,-1.225887,-1.428488,-0.003367,-1.225900,-1.428519,-0.003250,-1.225921,-1.428635,-0.003119,-1.225956,-1.428847,-0.002986,-1.225988,-1.429106,-0.002867,-1.226002,4
-1.430601,-0.002318,-1.225711,-1.430776,-0.002279,-1.225635,-1.430908,-0.002269,-1.225565,-1.431001,-0.002291,-1.225515,-1.431029,-0.002338,-1.225476,-1.430995,-0.002411,-1.225468,-1.430859,-0.002471,-1.225511,-1.430683,-0.002540,-1.225607,-1.430653,-0.002602,-1.225784,-1.430587,-0.002677,-1.225962,-1.430436,-0.002776,-1.226138,-1.430249,-0.002898,-1.226317,-1.430068,-0.003028,-1.226503,-1.429820,-0.003163,-1.226674,-1.429553,-0.003318,-1.226837,-1.429317,-0.003465,-1.227000,-1.429129,-0.003591,-1.227142,-1.428992,-0.003715,-1.227247,-1.428888,-0.003844,-1.227300,-1.428791,-0.003955,-1.227305,4
-1.428206,-0.004466,-1.226496,-1.428324,-0.004505,-1.226343,-1.428576,-0.004518,-1.226173,-1.428888,-0.004533,-1.225990,-1.429221,-0.004562,-1.225774,-1.429606,-0.004552,-1.225565,-1.429948,-0.004501,-1.225349,-1.430277,-0.004474,-1.225067,-1.430550,-0.004462,-1.224739,-1.430734,-0.004484,-1.224383,-1.430769,-0.004491,-1.224014,-1.430707,-0.004482,-1.223662,-1.430614,-0.004455,-1.223344,-1.430543,-0.004414,-1.223041,-1.430472,-0.004371,-1.222745,-1.430410,-0.004322,-1.222453,-1.430340,-0.004278,-1.222161,-1.430259,-0.004204,-1.221903,-1.430171,-0.004118,-1.221662,-1.430064,-0.004017,-1.221428,4
-1.429987,-0.003491,-1.219850,-1.429922,-0.003435,-1.219546,-1.429807,-0.003353,-1.219256,-1.429672,-0.003262,-1.218972,-1.429491,-0.003159,-1.218695,-1.429282,-0.003067,-1.218413,-1.429076,-0.002984,-1.218148,-1.428849,-0.002896,-1.217907,-1.428630,-0.002822,-1.217691,-1.428405,-0.002740,-1.217525,-1.428188,-0.002664,-1.217402,-1.427977,-0.002593,-1.217321,-1.427773,-0.002521,-1.217283,-1.427590,-0.002459,-1.217287,-1.427422,-0.002409,-1.217313,-1.427262,-0.002351,-1.217365,-1.427084,-0.002298,-1.217426,-1.426916,-0.002244,-1.217505,-1.426726,-0.002193,-1.217575,-1.426517,-0.002143,-1.217647,4
